,technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
scenario_Recycling,Compressor_transport,power,ROW-KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,ROW-ROE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,ROW-USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-CHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-CZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-DEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-ITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-ROE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Compressor_transport,power,USA-ROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_Recycling,Copper_ore_transport,power,AUS-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUS-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,AUT-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,BRA-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CHN-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,CZE-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,DEU-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ITA-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,JPN-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,KOR-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROE-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,ROW-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_ore_transport,power,USA-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-AUT,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-ROE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-ROW,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUS-USA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-AUS,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-BRA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-CHN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-CZE,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-DEU,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-ITA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-JPN,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
scenario_Recycling,Copper_transport,power,AUT-KOR,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
